amount,timestamp,merchant,location,user_id,is_true_anomaly
73630.64,2025-10-07 00:53:00,Toko Online,Palembang,450,0
608460.32,2025-07-10 01:38:00,Restoran,Palu,71,0
205207.26,2025-11-29 23:29:00,Kafe,Kendari,361,0
500444.72,2025-08-30 00:17:00,Tagihan,Bau-Bau,258,0
152859.69,2025-03-21 04:16:00,Toko Online,Batam,330,0
296575.38,2025-01-29 14:47:00,Restoran,Balikpapan,455,0
262133.46,2025-05-19 01:33:00,Transportasi,Bengkulu,285,0
122515.06,2025-12-17 23:26:00,Kafe,Denpasar,187,0
118091.3,2025-09-23 02:31:00,Transportasi,Depok,319,0
422379.83,2025-10-12 02:39:00,Toko Online,Langsa,121,0
218937.03,2025-10-26 03:38:00,Transportasi,Padang Sidempuan,231,0
73363.14,2025-10-22 10:54:00,Restoran,Padang,157,0
453795.38,2025-04-30 02:51:00,Tagihan,Bandung,67,0
154078.35,2025-11-10 14:04:00,Toko Online,Pasuruan,362,0
127023.0,2025-04-13 22:56:00,Restoran,Makassar,109,0
306339.15,2025-07-27 15:56:00,Tagihan,Banjar,414,0
194398.68,2025-12-23 16:58:00,Transportasi,Parepare,155,0
380002.63,2025-10-03 21:50:00,Transportasi,Bukittinggi,119,0
476843.48,2025-12-11 01:55:00,Transportasi,Semarang,73,0
85794.9,2026-02-18 20:28:14,Transportasi,Kota Administrasi Jakarta Barat,306,1
510818.33,2025-01-16 12:25:00,Toko Online,Tanjungbalai,449,0
338864.31,2025-10-09 19:34:00,Kafe,Batam,349,0
624438.69,2025-07-28 04:41:00,Toko Online,Payakumbuh,322,0
310446.76,2025-05-18 05:18:00,Kafe,Tanjungbalai,59,0
291856.59,2025-02-10 15:57:00,Restoran,Cimahi,490,0
649532.73,2025-02-26 17:18:00,Kafe,Tebingtinggi,100,0
116926.42,2025-12-28 10:15:00,Transportasi,Langsa,431,0
322998.68,2025-07-10 07:38:00,Kafe,Ternate,73,0
339987.96,2025-05-24 10:43:00,Kafe,Tebingtinggi,348,0
585890.61,2025-03-06 05:41:00,Supermarket,Makassar,180,0
102719.82,2025-11-27 16:06:00,Supermarket,Yogyakarta,312,0
368205.41,2025-02-12 11:11:00,Toko Online,Gorontalo,414,0
526032.35,2025-09-29 23:35:00,Toko Online,Metro,16,0
123352.37,2025-07-06 22:16:00,Kafe,Pangkalpinang,372,0
186407.06,2025-11-10 17:25:00,Transportasi,Pekalongan,324,0
275791.42,2025-12-24 15:58:00,Transportasi,Bontang,441,0
436831.56,2025-10-21 15:25:00,Supermarket,Tanjungbalai,439,0
77145.68,2025-10-09 21:43:00,Transportasi,Probolinggo,451,0
442402.66,2025-01-06 00:20:00,Kafe,Solok,374,0
384740.55,2025-01-19 00:30:00,Toko Online,Makassar,363,0
284931.83,2025-10-28 18:37:00,Transportasi,Denpasar,179,0
274173.37,2025-10-24 21:03:00,Restoran,Ambon,85,0
296053.07,2025-02-28 09:26:00,Restoran,Tasikmalaya,423,0
116374.33,2025-06-25 06:19:00,Supermarket,Binjai,224,0
222413.17,2025-08-01 10:19:00,Restoran,Kota Administrasi Jakarta Timur,51,0
275165.67,2025-11-25 17:57:00,Supermarket,Kupang,335,0
66009.98,2025-06-20 01:42:00,Restoran,Payakumbuh,3,0
178843.79,2025-07-26 10:12:00,Toko Online,Tidore Kepulauan,458,0
93923.66,2025-01-24 07:05:00,Kafe,Solok,193,0
90757.71,2025-08-01 00:42:00,Transportasi,Ternate,292,0
360481.67,2026-01-07 21:28:00,Toko Online,Surakarta,192,0
440524.86,2025-07-04 02:18:00,Supermarket,Malang,87,0
419316.37,2025-01-15 01:43:00,Kafe,Dumai,321,0
225938.23,2025-02-22 08:09:00,Restoran,Bekasi,404,0
586512.31,2025-04-28 02:31:00,Restoran,Pasuruan,247,0
132637.87,2025-08-09 11:00:00,Kafe,Kota Administrasi Jakarta Timur,477,0
470246.05,2026-01-10 23:54:00,Restoran,Purwokerto,17,0
408470.3,2025-12-21 18:06:00,Toko Online,Pasuruan,34,0
210018.14,2025-03-01 13:09:00,Transportasi,Pematangsiantar,321,0
175730.68,2025-07-24 23:10:00,Tagihan,Magelang,474,0
82284.48,2026-02-06 09:18:00,Transportasi,Blitar,33,0
356219.57,2025-06-16 19:26:00,Kafe,Binjai,258,0
435970.91,2025-10-15 17:29:00,Tagihan,Lubuklinggau,333,0
251746.7,2025-11-22 00:14:00,Restoran,Langsa,192,0
327753.95,2025-07-05 00:33:00,Toko Online,Blitar,209,0
480560.7,2025-04-26 09:28:00,Supermarket,Tanjungpinang,50,0
398773.74,2025-11-13 05:10:00,Transportasi,Tebingtinggi,214,0
54069.85,2025-10-18 01:37:00,Tagihan,Singkawang,205,0
99813.03,2025-10-14 21:28:00,Supermarket,Langsa,499,0
100005.29,2026-01-14 13:47:00,Transportasi,Ternate,24,0
74237.36,2025-04-20 11:09:00,Supermarket,Jayapura,99,0
97361.5,2025-10-23 01:55:00,Tagihan,Kota Administrasi Jakarta Timur,99,0
252371.78,2026-01-28 18:36:00,Kafe,Sungai Penuh,427,0
84528.06,2025-09-02 13:08:00,Kafe,Payakumbuh,126,0
48103.6,2025-12-05 20:02:00,Supermarket,Sungai Penuh,475,0
93442.08,2025-12-14 05:13:00,Kafe,Malang,377,0
480690.81,2025-06-20 17:36:00,Transportasi,Gorontalo,256,0
164354.48,2025-07-22 01:01:00,Restoran,Tual,278,0
119583.42,2025-12-19 09:22:00,Restoran,Jambi,126,0
542919.57,2025-10-24 06:21:00,Kafe,Cimahi,322,0
123834.27,2025-06-26 09:11:00,Supermarket,Metro,106,0
86789.92,2025-01-18 20:02:00,Toko Online,Dumai,151,0
193734.97,2025-08-02 17:05:00,Supermarket,Mataram,176,0
142324.92,2025-08-04 01:57:00,Toko Online,Sukabumi,205,0
32438.54,2025-02-18 04:13:00,Restoran,Parepare,182,0
129226.97,2025-05-08 09:46:00,Kafe,Pariaman,306,0
301099.73,2025-08-26 11:51:00,Transportasi,Serang,311,0
276244.04,2025-11-19 14:21:00,Transportasi,Parepare,207,0
335807.88,2026-01-22 10:30:00,Supermarket,Parepare,488,0
81990.11,2025-10-20 00:56:00,Tagihan,Bekasi,109,0
382281.26,2025-09-24 08:54:00,Restoran,Manado,139,0
187534.32,2025-05-21 08:48:00,Tagihan,Bima,382,0
84061.69,2025-11-13 12:18:00,Transportasi,Parepare,346,0
255943.75,2025-01-18 09:07:00,Tagihan,Jambi,229,0
154713.19,2025-02-05 19:45:00,Supermarket,Pangkalpinang,191,0
110144.9,2025-12-07 14:12:00,Tagihan,Sorong,99,0
385426.79,2025-02-05 11:07:00,Transportasi,Prabumulih,214,0
387428.63,2025-04-27 07:45:00,Tagihan,Langsa,438,0
78870.6,2025-11-22 09:42:00,Tagihan,Pematangsiantar,33,0
193944.37,2025-01-07 06:37:00,Restoran,Palembang,405,0
236801.74,2025-04-08 22:14:00,Supermarket,Mataram,386,0
362943.48,2025-02-15 20:24:00,Transportasi,Sabang,285,0
399424.19,2025-02-23 14:44:00,Kafe,Pangkalpinang,7,0
263426.73,2025-10-07 19:01:00,Supermarket,Tanjungbalai,222,0
203921.94,2025-03-17 15:45:00,Kafe,Madiun,19,0
320212.66,2025-08-29 03:17:00,Restoran,Surabaya,34,0
433718.14,2025-12-19 15:23:00,Kafe,Pekanbaru,18,0
156621.42,2025-10-26 15:58:00,Supermarket,Tual,478,0
94066.21,2025-04-19 22:47:00,Restoran,Sukabumi,272,0
379070.44,2025-02-16 14:52:00,Toko Online,Kupang,418,0
334615.27,2025-04-01 20:05:00,Supermarket,Yogyakarta,53,0
510465.12,2025-03-04 13:48:00,Tagihan,Sabang,298,0
432338.14,2026-02-07 07:26:00,Transportasi,Singkawang,8,0
142760.94,2025-02-16 05:37:00,Restoran,Jayapura,492,0
170108.17,2025-01-03 22:01:00,Restoran,Kota Administrasi Jakarta Pusat,437,0
110643.93,2025-06-05 07:36:00,Kafe,Subulussalam,292,0
382005.88,2025-06-07 06:18:00,Supermarket,Sukabumi,455,0
148704.12,2025-03-10 06:43:00,Kafe,Bitung,482,0
31156.46,2026-01-18 12:32:00,Kafe,Payakumbuh,483,0
265797.62,2025-01-06 15:40:00,Transportasi,Makassar,244,0
131257.59,2025-09-20 00:33:00,Supermarket,Binjai,186,0
107491.69,2025-10-12 03:20:00,Kafe,Pekanbaru,106,0
112251.09,2025-02-17 03:55:00,Restoran,Cilegon,282,0
304092.29,2025-11-04 01:29:00,Restoran,Tanjungbalai,228,0
353379.94,2025-10-20 06:28:00,Restoran,Pangkalpinang,6,0
211838.63,2025-05-04 01:21:00,Supermarket,Tasikmalaya,156,0
86428.5,2025-02-02 17:17:00,Supermarket,Lubuklinggau,385,0
409776.64,2025-09-01 04:25:00,Tagihan,Balikpapan,348,0
228278.43,2025-01-27 03:09:00,Kafe,Pekanbaru,351,0
235187.42,2025-06-19 21:19:00,Kafe,Bukittinggi,411,0
361011.24,2025-10-06 18:37:00,Supermarket,Makassar,226,0
25422.68,2026-02-18 16:23:41,Toko Tidak Dikenal,Lhokseumawe,379,1
360990.31,2025-12-27 01:42:00,Restoran,Banjar,227,0
137603.16,2026-01-16 00:05:00,Kafe,Kota Administrasi Jakarta Selatan,144,0
455831.37,2025-05-27 09:08:00,Supermarket,Sorong,394,0
215799.72,2025-09-13 09:01:00,Restoran,Banjarbaru,163,0
80742.9,2025-05-05 07:03:00,Kafe,Tangerang Selatan,356,0
577836.83,2025-11-28 22:00:00,Supermarket,Probolinggo,380,0
200841.27,2025-09-02 03:31:00,Transportasi,Pematangsiantar,351,0
82664.23,2025-05-21 15:06:00,Tagihan,Makassar,142,0
61994.99,2025-08-21 13:01:00,Restoran,Lhokseumawe,93,0
129752.9,2025-01-12 13:10:00,Kafe,Solok,444,0
90600.24,2025-12-26 20:15:00,Toko Online,Binjai,12,0
107913.76,2025-07-26 17:56:00,Transportasi,Kotamobagu,457,0
264226.34,2025-02-15 09:24:00,Restoran,Salatiga,222,0
20855.98,2026-02-18 08:45:09,Toko Tidak Dikenal,Singkawang,142,1
530844.4,2025-09-04 22:47:00,Tagihan,Cilegon,25,0
462852.5,2025-11-03 21:31:00,Transportasi,Tomohon,122,0
118762.13,2025-06-15 18:50:00,Kafe,Bitung,203,0
201854.39,2025-03-15 08:18:00,Transportasi,Tanjungbalai,391,0
81131.11,2025-02-15 22:30:00,Tagihan,Kediri,10,0
411138.08,2025-08-26 09:23:00,Transportasi,Samarinda,103,0
266548.07,2025-08-16 01:23:00,Toko Online,Kotamobagu,127,0
281839.05,2025-01-19 09:57:00,Tagihan,Dumai,54,0
187110.26,2025-07-27 17:57:00,Kafe,Bandar Lampung,264,0
452482.15,2025-05-29 03:30:00,Tagihan,Pekanbaru,465,0
49475.51,2025-08-09 20:02:00,Transportasi,Pariaman,312,0
17710290.83,2026-02-20 05:40:59,Kafe,Depok,271,1
383500.03,2025-07-15 12:51:00,Restoran,Samarinda,335,0
171682.44,2026-01-09 19:33:00,Supermarket,Palu,0,0
673556.86,2025-06-25 22:11:00,Restoran,Langsa,37,0
122472.11,2025-05-05 11:31:00,Kafe,Padang,211,0
142930.04,2025-02-01 18:50:00,Transportasi,Denpasar,324,0
78672.64,2025-07-03 07:38:00,Toko Online,Meulaboh,369,0
225765.99,2025-07-23 08:04:00,Toko Online,Tomohon,9,0
368036.74,2025-07-14 10:43:00,Kafe,Padang,51,0
183838.63,2026-02-03 17:17:00,Toko Online,Salatiga,295,0
355545.5,2025-07-20 22:47:00,Supermarket,Banjar,380,0
402928.09,2025-05-23 20:24:00,Supermarket,Ambon,247,0
252046.58,2025-04-28 12:21:00,Tagihan,Blitar,484,0
486856.96,2025-06-06 21:35:00,Tagihan,Lubuklinggau,152,0
158330.33,2025-01-10 21:33:00,Supermarket,Batu,316,0
499501.95,2025-09-01 12:12:00,Tagihan,Batu,310,0
191593.22,2025-01-25 23:15:00,Restoran,Madiun,177,0
420879.18,2026-01-08 03:11:00,Transportasi,Serang,37,0
96711.53,2025-08-30 10:22:00,Tagihan,Jambi,390,0
52006.17,2026-01-13 16:59:00,Tagihan,Pontianak,182,0
210152.67,2026-01-14 23:13:00,Transportasi,Solok,143,0
492627.15,2025-01-21 22:30:00,Supermarket,Balikpapan,229,0
110480.68,2025-02-20 21:22:00,Toko Online,Kupang,282,0
121017.97,2025-04-25 02:18:00,Tagihan,Tarakan,360,0
102394.02,2025-06-20 05:23:00,Toko Online,Lhokseumawe,450,0
524159.52,2025-09-19 12:50:00,Kafe,Padang,57,0
408665.01,2025-01-28 00:12:00,Restoran,Banda Aceh,348,0
206647.31,2025-10-14 05:23:00,Tagihan,Semarang,382,0
561134.24,2025-02-13 11:25:00,Toko Online,Purwokerto,158,0
268620.67,2025-09-24 03:51:00,Toko Online,Lhokseumawe,406,0
137788.44,2025-08-27 09:54:00,Kafe,Banjarbaru,93,0
448265.52,2025-06-08 09:17:00,Toko Online,Depok,376,0
154371.08,2025-09-06 10:54:00,Toko Online,Sabang,203,0
180548.72,2025-06-19 04:46:00,Kafe,Cimahi,431,0
157640.72,2025-02-08 04:08:00,Tagihan,Prabumulih,172,0
257248.18,2025-05-11 04:54:00,Transportasi,Pagaralam,321,0
157557.95,2025-03-16 06:39:00,Tagihan,Palembang,55,0
271561.45,2025-08-15 03:13:00,Supermarket,Denpasar,374,0
249861.03,2025-07-11 22:34:00,Supermarket,Pariaman,338,0
369970.74,2025-11-10 12:06:00,Restoran,Tidore Kepulauan,432,0
361510.84,2025-01-14 02:52:00,Tagihan,Tebingtinggi,253,0
170206.94,2025-04-23 03:42:00,Transportasi,Singkawang,159,0
33403.11,2025-12-12 17:22:00,Supermarket,Pontianak,224,0
366163.72,2025-06-22 05:31:00,Tagihan,Padang,198,0
62650.34,2025-08-17 07:32:00,Toko Online,Pagaralam,312,0
198451.26,2025-10-13 03:35:00,Kafe,Sorong,400,0
84089.54,2025-08-13 16:48:00,Toko Online,Kota Administrasi Jakarta Selatan,10,0
97129.64,2025-07-06 21:36:00,Kafe,Serang,84,0
306979.36,2025-06-12 23:44:00,Kafe,Madiun,125,0
357170.81,2025-07-25 02:54:00,Toko Online,Tomohon,118,0
82229.8,2025-06-16 09:00:00,Supermarket,Pasuruan,305,0
115303.44,2025-10-12 01:14:00,Transportasi,Solok,10,0
176960.06,2025-09-25 19:05:00,Supermarket,Surakarta,471,0
353285.39,2026-01-22 06:49:00,Restoran,Jayapura,181,0
31923.86,2025-04-26 13:05:00,Transportasi,Sibolga,385,0
327527.65,2025-01-07 05:20:00,Toko Online,Serang,279,0
294444.01,2025-02-17 23:16:00,Tagihan,Balikpapan,408,0
28365.04,2026-02-19 04:42:46,Toko Tidak Dikenal,Palangkaraya,168,1
93227.26,2025-02-06 16:08:00,Toko Online,Kota Administrasi Jakarta Selatan,93,0
173593.31,2025-05-24 17:01:00,Kafe,Probolinggo,431,0
173517.98,2025-08-19 19:26:00,Kafe,Sabang,383,0
585534.24,2025-03-31 10:12:00,Transportasi,Banjar,92,0
576420.45,2026-02-17 07:57:37,Restoran,Banjarmasin,464,1
251404.96,2025-08-19 23:46:00,Supermarket,Pematangsiantar,360,0
322510.83,2025-12-05 15:55:00,Restoran,Tegal,8,0
338272.97,2025-10-24 05:42:00,Kafe,Mojokerto,409,0
129635.52,2025-07-23 05:08:00,Supermarket,Bukittinggi,85,0
155095.49,2025-08-16 06:25:00,Kafe,Parepare,178,0
159641.9,2025-07-11 18:57:00,Supermarket,Blitar,386,0
370731.81,2025-05-12 16:10:00,Kafe,Tangerang Selatan,497,0
14295430.42,2026-02-18 17:25:36,Kafe,Yogyakarta,324,1
150449.68,2026-01-15 08:38:00,Supermarket,Cirebon,134,0
40883.57,2026-01-05 00:40:00,Toko Online,Bukittinggi,182,0
327658.6,2025-08-08 03:39:00,Tagihan,Tangerang,4,0
267022.83,2025-07-21 20:06:00,Tagihan,Ambon,173,0
169151.8,2025-12-24 03:55:00,Restoran,Bau-Bau,44,0
296574.6,2025-06-24 03:25:00,Kafe,Padang,260,0
496009.5,2025-08-23 17:56:00,Kafe,Tebingtinggi,488,0
73158.29,2025-01-31 09:50:00,Transportasi,Subulussalam,107,0
309563.87,2025-01-14 07:47:00,Supermarket,Denpasar,489,0
120172.82,2025-09-15 12:41:00,Restoran,Padangpanjang,185,0
170205.93,2025-12-13 04:41:00,Kafe,Payakumbuh,237,0
522082.83,2026-01-06 23:40:00,Transportasi,Surakarta,262,0
185239.49,2025-11-26 10:35:00,Kafe,Makassar,260,0
117155.31,2026-01-23 03:25:00,Transportasi,Bitung,362,0
188263.49,2025-08-23 16:03:00,Toko Online,Pariaman,295,0
290813.64,2026-01-04 11:59:00,Supermarket,Samarinda,435,0
78798.68,2025-04-09 11:55:00,Tagihan,Tangerang,14,0
62059.91,2025-10-18 21:45:00,Transportasi,Pagaralam,346,0
336636.07,2025-01-22 09:29:00,Supermarket,Cirebon,23,0
439482.88,2025-02-05 14:36:00,Restoran,Lubuklinggau,17,0
379160.57,2025-02-28 07:18:00,Toko Online,Bau-Bau,487,0
181086.56,2025-11-22 01:41:00,Transportasi,Blitar,318,0
201837.15,2026-01-23 15:31:00,Restoran,Balikpapan,367,0
60838.72,2025-02-16 08:58:00,Restoran,Balikpapan,272,0
130726.98,2025-06-02 11:08:00,Kafe,Jambi,368,0
378612.47,2025-01-07 03:48:00,Supermarket,Pekanbaru,47,0
371771.33,2025-02-22 16:39:00,Toko Online,Manado,125,0
541421.5,2025-12-11 09:34:00,Tagihan,Ambon,114,0
275679.49,2025-03-24 04:18:00,Restoran,Palu,446,0
104856.58,2025-08-29 10:59:00,Toko Online,Mojokerto,128,0
751365.91,2025-08-24 06:44:00,Kafe,Malang,165,0
583610.38,2025-08-14 03:55:00,Toko Online,Banjarbaru,416,0
508742.49,2025-05-23 09:09:00,Supermarket,Kota Administrasi Jakarta Selatan,60,0
244599.15,2025-04-15 05:51:00,Tagihan,Kupang,276,0
157661.37,2025-05-14 05:04:00,Tagihan,Pematangsiantar,185,0
66588.64,2025-12-15 13:56:00,Supermarket,Tangerang,385,0
623110.91,2025-12-29 20:57:00,Tagihan,Bontang,425,0
404873.94,2025-11-30 01:52:00,Transportasi,Pangkalpinang,114,0
34149.46,2026-02-18 09:39:20,Toko Tidak Dikenal,Pangkalpinang,97,1
283258.18,2025-11-05 20:59:00,Supermarket,Kediri,83,0
334143.88,2025-08-20 10:40:00,Restoran,Metro,23,0
354816.98,2025-08-16 00:34:00,Tagihan,Langsa,348,0
300161.3,2025-02-06 03:37:00,Restoran,Dumai,103,0
306049.88,2025-09-26 11:24:00,Transportasi,Pekanbaru,124,0
306057.74,2025-11-14 18:08:00,Toko Online,Gorontalo,487,0
720259.24,2025-03-18 06:24:00,Kafe,Semarang,7,0
329045.24,2025-11-20 06:31:00,Transportasi,Sungai Penuh,238,0
102464.54,2025-10-20 22:35:00,Toko Online,Kotamobagu,230,0
257536.32,2026-02-14 18:50:00,Supermarket,Bima,0,0
311268.99,2025-06-06 12:33:00,Toko Online,Tarakan,438,0
222605.21,2025-11-24 20:01:00,Tagihan,Makassar,456,0
125028.35,2025-08-30 00:15:00,Toko Online,Tual,363,0
90206.36,2026-02-05 19:07:00,Toko Online,Banjarbaru,151,0
91191.65,2026-01-16 11:12:00,Kafe,Padang,296,0
102870.67,2025-07-28 02:32:00,Supermarket,Surakarta,24,0
214838.67,2025-11-25 20:49:00,Tagihan,Tasikmalaya,373,0
202714.45,2025-07-02 13:18:00,Tagihan,Kota Administrasi Jakarta Selatan,209,0
22464.91,2026-02-19 05:49:29,Toko Tidak Dikenal,Sawahlunto,386,1
241728.71,2025-12-02 17:34:00,Kafe,Mataram,395,0
16256.11,2025-08-21 16:21:00,Restoran,Pasuruan,411,0
221488.03,2025-12-09 20:47:00,Toko Online,Banjarmasin,330,0
101148.99,2025-09-28 03:05:00,Restoran,Jambi,162,0
98650.75,2025-11-09 11:15:00,Restoran,Tangerang Selatan,123,0
103830.02,2025-08-29 22:28:00,Supermarket,Makassar,11,0
329612.46,2025-07-19 20:44:00,Tagihan,Tomohon,76,0
523022.48,2025-02-11 01:25:00,Restoran,Palu,22,0
72221.95,2026-02-12 10:08:00,Restoran,Bogor,499,0
361403.36,2026-01-19 01:58:00,Toko Online,Probolinggo,338,0
15973.34,2025-11-08 12:48:00,Restoran,Kota Administrasi Jakarta Selatan,477,0
89342.45,2025-10-08 10:12:00,Kafe,Lhokseumawe,371,0
210263.27,2025-06-13 13:27:00,Tagihan,Ambon,429,0
115487.17,2025-03-19 03:35:00,Toko Online,Malang,289,0
272486.27,2025-08-21 03:29:00,Restoran,Banjarbaru,404,0
501943.0,2025-05-24 06:19:00,Restoran,Kotamobagu,143,0
195491.62,2025-01-08 19:41:00,Kafe,Pekanbaru,191,0
58216.13,2025-12-11 21:38:00,Restoran,Jayapura,193,0
164476.14,2026-02-05 20:24:00,Restoran,Kediri,314,0
321925.1,2025-07-09 01:01:00,Transportasi,Banda Aceh,420,0
564377.89,2025-03-22 17:04:00,Restoran,Pematangsiantar,462,0
367945.49,2025-10-08 01:57:00,Kafe,Ambon,210,0
281918.01,2025-06-22 04:08:00,Tagihan,Bau-Bau,242,0
239012.12,2025-03-31 15:53:00,Transportasi,Bukittinggi,276,0
96521.49,2025-08-29 04:17:00,Supermarket,Batam,248,0
103484.93,2025-12-25 04:05:00,Kafe,Tebingtinggi,230,0
470679.41,2025-07-10 14:50:00,Tagihan,Sungai Penuh,470,0
73147.61,2025-07-08 09:57:00,Supermarket,Madiun,108,0
60653.93,2025-07-15 10:22:00,Transportasi,Tarakan,108,0
300024.36,2025-03-14 12:41:00,Toko Online,Batam,141,0
107564.84,2026-01-13 02:18:00,Tagihan,Mataram,318,0
586025.96,2025-11-20 23:22:00,Restoran,Tomohon,394,0
275079.24,2025-10-01 14:07:00,Kafe,Yogyakarta,244,0
15646.57,2026-02-17 11:45:15,Toko Tidak Dikenal,Kupang,71,1
371431.67,2025-01-22 17:44:00,Restoran,Banjarmasin,170,0
129612.9,2025-05-19 13:53:00,Transportasi,Probolinggo,372,0
97446.86,2025-08-21 21:32:00,Transportasi,Purwokerto,325,0
328115.32,2025-04-25 14:54:00,Kafe,Bontang,119,0
83755.45,2025-01-06 20:36:00,Toko Online,Kota Administrasi Jakarta Pusat,383,0
130504.54,2025-08-30 01:03:00,Supermarket,Sibolga,471,0
515235.87,2025-10-24 00:37:00,Kafe,Palangkaraya,76,0
235432.51,2025-06-30 21:29:00,Toko Online,Payakumbuh,381,0
254143.88,2025-01-06 12:46:00,Supermarket,Pagaralam,353,0
339283.88,2025-05-18 03:50:00,Kafe,Bogor,395,0
563835.54,2025-02-28 00:37:00,Supermarket,Palangkaraya,256,0
221419.71,2025-04-19 18:08:00,Transportasi,Sungai Penuh,432,0
350800.89,2025-02-06 11:29:00,Supermarket,Magelang,394,0
153887.22,2025-02-14 17:25:00,Kafe,Pontianak,478,0
192100.52,2025-07-28 16:31:00,Toko Online,Pagaralam,127,0
234427.23,2025-07-25 06:42:00,Tagihan,Kota Administrasi Jakarta Pusat,133,0
385172.76,2025-08-12 07:33:00,Tagihan,Serang,348,0
287521.66,2025-08-14 03:20:00,Toko Online,Bogor,438,0
67753.76,2025-09-26 14:14:00,Tagihan,Serang,3,0
316463.43,2025-08-12 01:00:00,Toko Online,Ambon,322,0
108479.12,2025-04-19 23:15:00,Toko Online,Sawahlunto,481,0
308504.37,2025-09-09 12:53:00,Transportasi,Jambi,264,0
247142.27,2026-01-23 12:14:00,Transportasi,Bengkulu,30,0
450501.88,2026-01-19 21:13:00,Supermarket,Makassar,439,0
226874.84,2025-11-28 17:06:00,Tagihan,Pasuruan,70,0
298487.79,2025-01-12 07:09:00,Supermarket,Pematangsiantar,386,0
328936.67,2025-08-30 13:14:00,Transportasi,Pagaralam,311,0
243955.02,2026-01-27 14:42:00,Tagihan,Samarinda,439,0
85539.12,2025-07-13 11:38:00,Tagihan,Kupang,237,0
84024.81,2025-04-27 16:10:00,Restoran,Pekalongan,193,0
372848.39,2025-08-01 21:45:00,Restoran,Malang,216,0
294597.86,2025-05-13 06:06:00,Restoran,Tomohon,30,0
121523.68,2025-01-08 04:22:00,Tagihan,Tebingtinggi,205,0
254824.2,2025-01-12 08:39:00,Tagihan,Ternate,320,0
565795.34,2025-04-13 09:20:00,Restoran,Kupang,470,0
115517.5,2025-08-13 06:49:00,Kafe,Pagaralam,99,0
62157.91,2025-06-10 03:09:00,Restoran,Denpasar,499,0
118880.45,2025-10-07 15:40:00,Kafe,Cilegon,356,0
329738.35,2025-04-03 06:30:00,Transportasi,Sibolga,196,0
227715.33,2025-03-20 19:55:00,Supermarket,Probolinggo,360,0
389326.59,2025-10-12 16:38:00,Restoran,Kediri,398,0
336353.4,2026-01-20 04:52:00,Transportasi,Bogor,246,0
288620.38,2025-02-22 02:05:00,Restoran,Kota Administrasi Jakarta Barat,102,0
73932.54,2025-05-17 17:57:00,Tagihan,Bitung,475,0
233537.5,2025-03-29 22:04:00,Kafe,Jayapura,490,0
189716.08,2025-12-06 22:53:00,Kafe,Tomohon,399,0
497372.33,2025-12-12 02:45:00,Toko Online,Tarakan,25,0
279124.95,2025-11-07 07:34:00,Toko Online,Prabumulih,201,0
383691.42,2025-11-11 03:59:00,Transportasi,Kota Administrasi Jakarta Utara,460,0
285906.8,2025-05-24 00:14:00,Supermarket,Kupang,456,0
367092.03,2025-05-21 17:19:00,Supermarket,Jayapura,113,0
376597.15,2026-01-15 00:40:00,Supermarket,Sukabumi,350,0
163628.85,2025-11-23 11:03:00,Supermarket,Langsa,437,0
304390.3,2026-02-13 15:42:00,Transportasi,Kota Administrasi Jakarta Utara,221,0
67235.84,2025-10-10 22:16:00,Restoran,Sabang,296,0
343594.32,2025-08-03 12:28:00,Restoran,Pagaralam,23,0
250657.04,2025-04-09 03:42:00,Tagihan,Tangerang Selatan,259,0
177386.68,2025-11-14 22:17:00,Kafe,Pasuruan,470,0
203938.95,2025-04-24 15:18:00,Supermarket,Batu,471,0
466625.31,2025-10-21 10:28:00,Kafe,Ternate,263,0
389010.12,2026-02-12 07:46:00,Transportasi,Banjarbaru,321,0
314620.71,2025-05-19 04:23:00,Transportasi,Bitung,336,0
247791.43,2025-05-12 20:55:00,Restoran,Dumai,27,0
139941.47,2025-12-03 07:04:00,Toko Online,Pasuruan,267,0
128380.03,2025-12-24 23:22:00,Kafe,Pematangsiantar,434,0
181950.5,2025-04-29 19:53:00,Kafe,Cilegon,161,0
338072.79,2025-01-31 07:03:00,Supermarket,Depok,131,0
590837.16,2026-02-15 09:41:00,Toko Online,Cirebon,41,0
334400.31,2026-02-14 22:32:00,Transportasi,Langsa,396,0
68346.64,2025-03-11 02:45:00,Supermarket,Mataram,276,0
786764.6,2025-08-12 09:06:00,Transportasi,Batu,388,0
251653.06,2025-10-31 21:04:00,Supermarket,Cimahi,345,0
388014.61,2025-01-18 07:53:00,Restoran,Tegal,138,0
303766.79,2025-08-06 17:01:00,Restoran,Padangpanjang,474,0
248803.25,2025-05-30 18:36:00,Kafe,Serang,297,0
488373.38,2025-06-18 01:39:00,Tagihan,Mataram,40,0
309618.64,2025-03-05 16:05:00,Kafe,Bogor,366,0
269683.46,2025-08-04 16:36:00,Toko Online,Tasikmalaya,70,0
46903.94,2025-03-06 00:21:00,Restoran,Kota Administrasi Jakarta Utara,128,0
175942.22,2025-05-22 17:47:00,Supermarket,Tebingtinggi,222,0
507104.81,2025-05-04 06:36:00,Restoran,Salatiga,233,0
311882.42,2025-05-03 11:29:00,Tagihan,Yogyakarta,238,0
368546.55,2025-10-04 17:50:00,Supermarket,Banda Aceh,381,0
